"","site_key","longitude_decimal_degrees","latitude_decimal_degrees","location_accuracy_min","location_accuracy_max","hzn_top","hzn_bot","hzn_desgn","db","w3cld","w15l2","tex_psda","clay_tot_psa","silt_tot_psa","sand_tot_psa","oc_v","ph_h2o_v","ksat_lab","ksat_field","source_db","location_id","hzn_depth"
"149112","3348",1.742172222,48.35963333,0,100,0,20,NA,NA,NA,NA,"silt loam",18.1,78.3,3.6,1.03,7.4,NA,5.52,"SWIG","ID_1.74217_48.35963",10
"149113","3349",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",18.1,78.3,3.6,1.03,7.4,NA,189.6,"SWIG","ID_1.75683_48.35985",10
"149114","3350",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",18.1,78.3,3.6,1.03,7.4,NA,384,"SWIG","ID_1.75683_48.35985",10
"149115","3352",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,2.4,"SWIG","ID_1.75683_48.35985",10
"149116","3353",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,4.8,"SWIG","ID_1.75683_48.35985",10
"149117","3354",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,22.8,"SWIG","ID_1.75683_48.35985",10
"149118","3355",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,91.2,"SWIG","ID_1.75683_48.35985",10
"149119","3356",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,288,"SWIG","ID_1.75683_48.35985",10
"149120","3358",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,0.96,"SWIG","ID_1.75683_48.35985",10
"149121","3359",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,2.64,"SWIG","ID_1.75683_48.35985",10
"149122","3360",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,36,"SWIG","ID_1.75683_48.35985",10
"149123","3361",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,216,"SWIG","ID_1.75683_48.35985",10
"149124","3362",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,204,"SWIG","ID_1.75683_48.35985",10
"149125","3364",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,1.2,"SWIG","ID_1.75683_48.35985",10
"149126","3365",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,2.64,"SWIG","ID_1.75683_48.35985",10
"149127","3367",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,108,"SWIG","ID_1.75683_48.35985",10
"149128","3368",1.756830556,48.35985278,0,100,0,20,NA,NA,NA,NA,"silt loam",21,74.6,4.4,1.09,7.2,NA,45.6,"SWIG","ID_1.75683_48.35985",10
"149129","3370",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,1.08,"SWIG","ID_1.7736_48.36787",10
"149130","3371",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,3.6,"SWIG","ID_1.7736_48.36787",10
"149131","3372",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,8.16,"SWIG","ID_1.7736_48.36787",10
"149132","3373",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,28.8,"SWIG","ID_1.7736_48.36787",10
"149133","3374",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,50.4,"SWIG","ID_1.7736_48.36787",10
"149134","3376",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,3.12,"SWIG","ID_1.7736_48.36787",10
"149135","3377",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,0.672,"SWIG","ID_1.7736_48.36787",10
"149136","3378",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,18,"SWIG","ID_1.7736_48.36787",10
"149137","3379",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,28.8,"SWIG","ID_1.7736_48.36787",10
"149138","3380",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,12.96,"SWIG","ID_1.7736_48.36787",10
"149139","3382",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,0.504,"SWIG","ID_1.7736_48.36787",10
"149140","3383",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,1.224,"SWIG","ID_1.7736_48.36787",10
"149141","3384",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,4.08,"SWIG","ID_1.7736_48.36787",10
"149142","3385",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,36,"SWIG","ID_1.7736_48.36787",10
"149143","3386",1.7736,48.367875,0,100,0,20,NA,NA,NA,NA,"silty clay loam",27.9,66.3,5.8,1.08,8,NA,151.2,"SWIG","ID_1.7736_48.36787",10
"149144","3387",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,432,"SWIG","ID_-96.35_30.52",10
"149145","3388",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,2640,"SWIG","ID_-96.35_30.52",10
"149146","3389",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,1128,"SWIG","ID_-96.35_30.52",10
"149147","3390",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,1488,"SWIG","ID_-96.35_30.52",10
"149148","3391",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,552,"SWIG","ID_-96.35_30.52",10
"149149","3392",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,40.8,"SWIG","ID_-96.35_30.52",10
"149150","3393",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,0.0672,"SWIG","ID_-96.35_30.52",10
"149151","3394",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,1248,"SWIG","ID_-96.35_30.52",10
"149152","3395",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,552,"SWIG","ID_-96.35_30.52",10
"149153","3396",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,0.0408,"SWIG","ID_-96.35_30.52",10
"149154","3397",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,600,"SWIG","ID_-96.35_30.52",10
"149155","3398",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,408,"SWIG","ID_-96.35_30.52",10
"149156","3399",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,456,"SWIG","ID_-96.35_30.52",10
"149157","3401",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,504,"SWIG","ID_-96.35_30.52",10
"149158","3402",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,204,"SWIG","ID_-96.35_30.52",10
"149159","3403",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,43.2,"SWIG","ID_-96.35_30.52",10
"149160","3404",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,288,"SWIG","ID_-96.35_30.52",10
"149161","3405",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,576,"SWIG","ID_-96.35_30.52",10
"149162","3406",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,127.2,"SWIG","ID_-96.35_30.52",10
"149163","3407",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,26.4,"SWIG","ID_-96.35_30.52",10
"149164","3408",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,1056,"SWIG","ID_-96.35_30.52",10
"149165","3409",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,384,"SWIG","ID_-96.35_30.52",10
"149166","3410",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,264,"SWIG","ID_-96.35_30.52",10
"149167","3411",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,576,"SWIG","ID_-96.35_30.52",10
"149168","3412",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,31.2,"SWIG","ID_-96.35_30.52",10
"149169","3413",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,480,"SWIG","ID_-96.35_30.52",10
"149170","3414",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,552,"SWIG","ID_-96.35_30.52",10
"149171","3415",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,432,"SWIG","ID_-96.35_30.52",10
"149172","3416",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,36,"SWIG","ID_-96.35_30.52",10
"149173","3417",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,288,"SWIG","ID_-96.35_30.52",10
"149174","3418",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,196.8,"SWIG","ID_-96.35_30.52",10
"149175","3419",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,648,"SWIG","ID_-96.35_30.52",10
"149176","3420",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,15.6,"SWIG","ID_-96.35_30.52",10
"149177","3421",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,48,"SWIG","ID_-96.35_30.52",10
"149178","3422",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,156,"SWIG","ID_-96.35_30.52",10
"149179","3423",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,22.8,"SWIG","ID_-96.35_30.52",10
"149180","3424",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,14.4,"SWIG","ID_-96.35_30.52",10
"149181","3425",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,0.0576,"SWIG","ID_-96.35_30.52",10
"149182","3426",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,0.0816,"SWIG","ID_-96.35_30.52",10
"149183","3427",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,14.4,"SWIG","ID_-96.35_30.52",10
"149184","3428",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,110.4,"SWIG","ID_-96.35_30.52",10
"149185","3429",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,24,"SWIG","ID_-96.35_30.52",10
"149186","3430",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,96,"SWIG","ID_-96.35_30.52",10
"149187","3431",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,28.8,"SWIG","ID_-96.35_30.52",10
"149188","3432",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.28,"SWIG","ID_-96.35_30.52",10
"149189","3433",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,93.6,"SWIG","ID_-96.35_30.52",10
"149190","3434",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,18.72,"SWIG","ID_-96.35_30.52",10
"149191","3435",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,201.6,"SWIG","ID_-96.35_30.52",10
"149192","3436",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,0.0384,"SWIG","ID_-96.35_30.52",10
"149193","3437",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,0.1296,"SWIG","ID_-96.35_30.52",10
"149194","3438",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.76,"SWIG","ID_-96.35_30.52",10
"149195","3439",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,7.44,"SWIG","ID_-96.35_30.52",10
"149196","3440",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,11.52,"SWIG","ID_-96.35_30.52",10
"149197","3441",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,21.36,"SWIG","ID_-96.35_30.52",10
"149198","3442",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,21.36,"SWIG","ID_-96.35_30.52",10
"149199","3443",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,100.8,"SWIG","ID_-96.35_30.52",10
"149200","3444",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,38.4,"SWIG","ID_-96.35_30.52",10
"149201","3445",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,81.6,"SWIG","ID_-96.35_30.52",10
"149202","3446",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,13.2,"SWIG","ID_-96.35_30.52",10
"149203","3447",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,6,"SWIG","ID_-96.35_30.52",10
"149204","3448",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.04,"SWIG","ID_-96.35_30.52",10
"149205","3449",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,10.32,"SWIG","ID_-96.35_30.52",10
"149206","3450",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,18,"SWIG","ID_-96.35_30.52",10
"149207","3451",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12,"SWIG","ID_-96.35_30.52",10
"149208","3452",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,31.2,"SWIG","ID_-96.35_30.52",10
"149209","3453",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,43.2,"SWIG","ID_-96.35_30.52",10
"149210","3454",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,11.52,"SWIG","ID_-96.35_30.52",10
"149211","3455",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.28,"SWIG","ID_-96.35_30.52",10
"149212","3456",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12,"SWIG","ID_-96.35_30.52",10
"149213","3457",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,10.8,"SWIG","ID_-96.35_30.52",10
"149214","3458",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,10.32,"SWIG","ID_-96.35_30.52",10
"149215","3459",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,7.44,"SWIG","ID_-96.35_30.52",10
"149216","3460",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,6,"SWIG","ID_-96.35_30.52",10
"149217","3461",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,9.6,"SWIG","ID_-96.35_30.52",10
"149218","3462",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.76,"SWIG","ID_-96.35_30.52",10
"149219","3463",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,31.2,"SWIG","ID_-96.35_30.52",10
"149220","3464",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.28,"SWIG","ID_-96.35_30.52",10
"149221","3465",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,14.16,"SWIG","ID_-96.35_30.52",10
"149222","3466",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,8.88,"SWIG","ID_-96.35_30.52",10
"149223","3467",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12.48,"SWIG","ID_-96.35_30.52",10
"149224","3468",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,16.8,"SWIG","ID_-96.35_30.52",10
"149225","3469",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,6.96,"SWIG","ID_-96.35_30.52",10
"149226","3470",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12.48,"SWIG","ID_-96.35_30.52",10
"149227","3471",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12.24,"SWIG","ID_-96.35_30.52",10
"149228","3472",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,7.68,"SWIG","ID_-96.35_30.52",10
"149229","3473",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,17.28,"SWIG","ID_-96.35_30.52",10
"149230","3474",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,7.68,"SWIG","ID_-96.35_30.52",10
"149231","3475",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,18.24,"SWIG","ID_-96.35_30.52",10
"149232","3476",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12.48,"SWIG","ID_-96.35_30.52",10
"149233","3477",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,14.64,"SWIG","ID_-96.35_30.52",10
"149234","3478",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,14.64,"SWIG","ID_-96.35_30.52",10
"149235","3479",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,5.52,"SWIG","ID_-96.35_30.52",10
"149236","3480",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,4.56,"SWIG","ID_-96.35_30.52",10
"149237","3481",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,9.84,"SWIG","ID_-96.35_30.52",10
"149238","3482",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,12.96,"SWIG","ID_-96.35_30.52",10
"149239","3483",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,9.12,"SWIG","ID_-96.35_30.52",10
"149240","3484",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,3.84,"SWIG","ID_-96.35_30.52",10
"149241","3485",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,10.08,"SWIG","ID_-96.35_30.52",10
"149242","3486",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,6.96,"SWIG","ID_-96.35_30.52",10
"149243","3487",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,13.2,"SWIG","ID_-96.35_30.52",10
"149244","3488",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,19.68,"SWIG","ID_-96.35_30.52",10
"149245","3489",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,6,"SWIG","ID_-96.35_30.52",10
"149246","3490",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,4.56,"SWIG","ID_-96.35_30.52",10
"149247","3491",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,10.56,"SWIG","ID_-96.35_30.52",10
"149248","3492",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,6.72,"SWIG","ID_-96.35_30.52",10
"149249","3493",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,21.6,"SWIG","ID_-96.35_30.52",10
"149250","3494",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,5.28,"SWIG","ID_-96.35_30.52",10
"149251","3495",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,2.88,"SWIG","ID_-96.35_30.52",10
"149252","3496",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,5.52,"SWIG","ID_-96.35_30.52",10
"149253","3497",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,4.08,"SWIG","ID_-96.35_30.52",10
"149254","3498",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,1.44,"SWIG","ID_-96.35_30.52",10
"149255","3499",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,4.8,"SWIG","ID_-96.35_30.52",10
"149256","3500",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,5.52,"SWIG","ID_-96.35_30.52",10
"149257","3501",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,5.76,"SWIG","ID_-96.35_30.52",10
"149258","3502",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,2.88,"SWIG","ID_-96.35_30.52",10
"149259","3503",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,55.2,"SWIG","ID_-96.35_30.52",10
"149260","3505",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,4.56,"SWIG","ID_-96.35_30.52",10
"149261","3506",-96.35,30.52,0,100,0,20,NA,NA,NA,NA,"clay",66,32,2,NA,NA,NA,4.56,"SWIG","ID_-96.35_30.52",10
"149262","3507",-0.2,41.77,500,1000,0,20,NA,1.476,NA,NA,"silty clay loam",28.393,53.697,17.91,2.002,NA,NA,0.072,"SWIG","ID_-0.2_41.77",10
"149263","3508",-0.2,41.77,500,1000,0,20,NA,1.658,NA,NA,"silt loam",26.786,50.754,22.46,2.138,NA,NA,0.192,"SWIG","ID_-0.2_41.77",10
"149264","3509",-0.2,41.77,500,1000,0,20,NA,1.383,NA,NA,"clay loam",27.003,50.647,22.35,1.771,NA,NA,0.216,"SWIG","ID_-0.2_41.77",10
"149265","3510",-0.2,41.77,500,1000,0,20,NA,1.37,NA,NA,"loam",18.322,49.488,32.19,1.337,NA,NA,0.072,"SWIG","ID_-0.2_41.77",10
"149266","3511",-0.2,41.77,500,1000,0,20,NA,1.637,NA,NA,"silt loam",21.659,50.011,28.33,1.489,NA,NA,0.072,"SWIG","ID_-0.2_41.77",10
"149267","3512",-0.2,41.77,500,1000,0,20,NA,1.643,NA,NA,"loam",17.21,39.87,42.92,2.319,NA,NA,0.096,"SWIG","ID_-0.2_41.77",10
"149268","3513",-0.2,41.77,500,1000,0,20,NA,1.44,NA,NA,"loam",16.037,38.323,45.64,2.839,NA,NA,0.072,"SWIG","ID_-0.2_41.77",10
"149269","3514",-0.2,41.77,500,1000,0,20,NA,1.436,NA,NA,"loam",15.604,37.736,46.66,2.843,NA,NA,0.024,"SWIG","ID_-0.2_41.77",10
"149270","3515",-0.2,41.77,500,1000,0,20,NA,1.448,NA,NA,"loam",14.523,42.217,43.26,2.132,NA,NA,0.048,"SWIG","ID_-0.2_41.77",10
"149271","3516",-0.2,41.77,500,1000,0,20,NA,1.618,NA,NA,"loam",16.685,42.285,41.03,2.057,NA,NA,0.12,"SWIG","ID_-0.2_41.77",10
"149272","3517",-0.2,41.77,500,1000,0,20,NA,1.461,NA,NA,"sandy loam",7.356,25.174,67.47,2.323,NA,NA,0.048,"SWIG","ID_-0.2_41.77",10
"149273","3518",-0.2,41.77,500,1000,0,20,NA,1.283,NA,NA,"sandy loam",9.272,27.438,63.29,1.957,NA,NA,0.048,"SWIG","ID_-0.2_41.77",10
"149274","3519",-0.2,41.77,500,1000,0,20,NA,1.404,NA,NA,"sandy loam",12.33,27.73,59.94,2.68,NA,NA,0.048,"SWIG","ID_-0.2_41.77",10
"149275","3520",-0.2,41.77,500,1000,0,20,NA,1.291,NA,NA,"sandy loam",14.801,29.839,55.36,4.193,NA,NA,0.048,"SWIG","ID_-0.2_41.77",10
"149276","3521",-0.2,41.77,500,1000,0,20,NA,1.457,NA,NA,"silt loam",24.006,53.374,22.62,2.649,NA,NA,0.096,"SWIG","ID_-0.2_41.77",10
"149277","3522",-0.2,41.77,500,1000,0,20,NA,1.517,NA,NA,"silt loam",21.628,53.142,25.23,2.393,NA,NA,0.096,"SWIG","ID_-0.2_41.77",10
"149278","3523",-0.2,41.77,500,1000,0,20,NA,1.554,NA,NA,"silt loam",23.883,51.577,24.54,2.116,NA,NA,0.048,"SWIG","ID_-0.2_41.77",10
"149279","3524",-0.2,41.77,500,1000,0,20,NA,1.458,NA,NA,"loam",18.23,48.22,33.55,1.714,NA,NA,0.168,"SWIG","ID_-0.2_41.77",10
