,site_id,X_m,Y_m,Z_m,East_UTM_km,North_UTM_km,K_m/d,log_K_m/d,measurement_method,data_source,ISO 3166
20805,Ticino_valley,470.4,1004.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20806,Ticino_valley,480.0,1025.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20807,Ticino_valley,489.6,1045.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20808,Ticino_valley,499.2,1066.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20809,Ticino_valley,508.8,1086.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20810,Ticino_valley,518.4,1107.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20811,Ticino_valley,528.0,1127.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20812,Ticino_valley,537.6,1148.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20813,Ticino_valley,547.2,1168.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20814,Ticino_valley,556.8,1189.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20815,Ticino_valley,566.4,1209.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20816,Ticino_valley,576.0,1230.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20817,Ticino_valley,585.6,1250.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20818,Ticino_valley,595.2,1271.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20819,Ticino_valley,604.8,1291.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20820,Ticino_valley,614.4,1312.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20821,Ticino_valley,624.0,1332.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20822,Ticino_valley,633.6,1353.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20823,Ticino_valley,643.2,1373.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20824,Ticino_valley,652.8,1394.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20825,Ticino_valley,662.4,1414.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20826,Ticino_valley,672.0,1435.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20827,Ticino_valley,681.6,1455.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20828,Ticino_valley,691.2,1476.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20829,Ticino_valley,700.8,1496.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20830,Ticino_valley,710.4,1517.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20831,Ticino_valley,720.0,1537.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20832,Ticino_valley,729.6,1558.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20833,Ticino_valley,739.2,1578.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20834,Ticino_valley,748.8,1599.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20835,Ticino_valley,758.4,1619.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20836,Ticino_valley,768.0,1640.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20837,Ticino_valley,777.6,1660.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20838,Ticino_valley,787.2,1681.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20839,Ticino_valley,796.8,1701.5,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20840,Ticino_valley,806.4,1722.0,1130.0,,,0.001,-6.907755278982137,nan,10.2110/jsr.2006.091,ITA
20841,Ticino_valley,816.0,1742.5,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20842,Ticino_valley,825.6,1763.0,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20843,Ticino_valley,835.2,1783.5,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20844,Ticino_valley,844.8,1804.0,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20845,Ticino_valley,854.4,1824.5,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20846,Ticino_valley,864.0,1845.0,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20847,Ticino_valley,873.6,1865.5,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20848,Ticino_valley,883.2,1886.0,1130.0,,,5e-06,-12.206072645530174,nan,10.2110/jsr.2006.091,ITA
20849,Ticino_valley,892.8,1906.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20850,Ticino_valley,902.4,1927.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20851,Ticino_valley,912.0,1947.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20852,Ticino_valley,921.6,1968.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20853,Ticino_valley,931.2,1988.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20854,Ticino_valley,940.8,2009.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20855,Ticino_valley,950.4,2029.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20856,Ticino_valley,960.0,2050.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20857,Ticino_valley,969.6,2070.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20858,Ticino_valley,979.2,2091.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20859,Ticino_valley,988.8,2111.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20860,Ticino_valley,998.4,2132.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20861,Ticino_valley,1008.0,2152.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20862,Ticino_valley,1017.6,2173.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20863,Ticino_valley,1027.2,2193.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20864,Ticino_valley,1036.8,2214.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20865,Ticino_valley,1046.4,2234.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20866,Ticino_valley,1056.0,2255.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20867,Ticino_valley,1065.6,2275.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20868,Ticino_valley,1075.2,2296.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20869,Ticino_valley,1084.8,2316.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20870,Ticino_valley,1094.4,2337.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20871,Ticino_valley,1104.0,2357.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20872,Ticino_valley,1113.6,2378.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20873,Ticino_valley,1123.2,2398.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20874,Ticino_valley,1132.8,2419.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20875,Ticino_valley,1142.4,2439.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20876,Ticino_valley,1152.0,2460.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20877,Ticino_valley,1161.6,2480.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20878,Ticino_valley,1171.2,2501.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20879,Ticino_valley,1180.8,2521.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20880,Ticino_valley,1190.4,2542.0,1130.0,,,0.0025,-5.991464547107982,nan,10.2110/jsr.2006.091,ITA
20881,Ticino_valley,1200.0,2562.5,1130.0,,,0.0025,-5.991464547107982,nan,10.2110/jsr.2006.091,ITA
20882,Ticino_valley,1209.6,2583.0,1130.0,,,0.0025,-5.991464547107982,nan,10.2110/jsr.2006.091,ITA
20883,Ticino_valley,1219.2,2603.5,1130.0,,,0.0025,-5.991464547107982,nan,10.2110/jsr.2006.091,ITA
20884,Ticino_valley,1228.8,2624.0,1130.0,,,0.0025,-5.991464547107982,nan,10.2110/jsr.2006.091,ITA
20885,Ticino_valley,1238.4,2644.5,1130.0,,,0.0025,-5.991464547107982,nan,10.2110/jsr.2006.091,ITA
20886,Ticino_valley,1248.0,2665.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20887,Ticino_valley,1257.6,2685.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20888,Ticino_valley,1267.2,2706.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20889,Ticino_valley,1276.8,2726.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20890,Ticino_valley,1286.4,2747.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20891,Ticino_valley,1296.0,2767.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20892,Ticino_valley,1305.6,2788.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20893,Ticino_valley,1315.2,2808.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20894,Ticino_valley,1324.8,2829.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20895,Ticino_valley,1334.4,2849.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20896,Ticino_valley,1344.0,2870.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20897,Ticino_valley,1353.6,2890.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20898,Ticino_valley,1363.2,2911.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20899,Ticino_valley,1372.8,2931.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20900,Ticino_valley,1382.4,2952.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20901,Ticino_valley,1392.0,2972.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20902,Ticino_valley,1401.6,2993.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20903,Ticino_valley,1411.2,3013.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20904,Ticino_valley,1420.8,3034.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20905,Ticino_valley,1430.4,3054.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20906,Ticino_valley,1440.0,3075.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20907,Ticino_valley,1449.6,3095.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20908,Ticino_valley,1459.2,3116.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20909,Ticino_valley,1468.8,3136.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20910,Ticino_valley,1478.4,3157.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20911,Ticino_valley,1488.0,3177.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20912,Ticino_valley,1497.6,3198.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20913,Ticino_valley,1507.2,3218.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20914,Ticino_valley,1516.8,3239.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20915,Ticino_valley,1526.4,3259.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20916,Ticino_valley,1536.0,3280.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20917,Ticino_valley,1545.6,3300.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20918,Ticino_valley,1555.2,3321.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20919,Ticino_valley,1564.8,3341.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20920,Ticino_valley,1574.4,3362.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20921,Ticino_valley,1584.0,3382.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20922,Ticino_valley,1593.6,3403.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20923,Ticino_valley,1603.2,3423.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20924,Ticino_valley,1612.8,3444.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20925,Ticino_valley,1622.4,3464.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20926,Ticino_valley,1632.0,3485.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20927,Ticino_valley,1641.6,3505.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20928,Ticino_valley,1651.2,3526.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20929,Ticino_valley,1660.8,3546.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20930,Ticino_valley,1670.4,3567.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20931,Ticino_valley,1680.0,3587.5,1130.0,,,1.0000000000000001e-24,-55.262042231857095,nan,10.2110/jsr.2006.091,ITA
20932,Ticino_valley,1689.6,3608.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20933,Ticino_valley,1699.2,3628.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20934,Ticino_valley,1708.8,3649.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20935,Ticino_valley,1718.4,3669.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20936,Ticino_valley,1728.0,3690.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20937,Ticino_valley,1737.6,3710.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20938,Ticino_valley,1747.2,3731.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20939,Ticino_valley,1756.8,3751.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20940,Ticino_valley,1766.4,3772.0,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20941,Ticino_valley,1776.0,3792.5,1130.0,,,1e-05,-11.512925464970229,nan,10.2110/jsr.2006.091,ITA
20942,Ticino_valley,1785.6,3813.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20943,Ticino_valley,1795.2,3833.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20944,Ticino_valley,1804.8,3854.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20945,Ticino_valley,1814.4,3874.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20946,Ticino_valley,1824.0,3895.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20947,Ticino_valley,1833.6,3915.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20948,Ticino_valley,1843.2,3936.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20949,Ticino_valley,1852.8,3956.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20950,Ticino_valley,1862.4,3977.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20951,Ticino_valley,1872.0,3997.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20952,Ticino_valley,1881.6,4018.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20953,Ticino_valley,1891.2,4038.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20954,Ticino_valley,1900.8,4059.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20955,Ticino_valley,1910.4,4079.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20956,Ticino_valley,1920.0,4100.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20957,Ticino_valley,1929.6,4120.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20958,Ticino_valley,1939.2,4141.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20959,Ticino_valley,1948.8,4161.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20960,Ticino_valley,1958.4,4182.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20961,Ticino_valley,1968.0,4202.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20962,Ticino_valley,1977.6,4223.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20963,Ticino_valley,1987.2,4243.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20964,Ticino_valley,1996.8,4264.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20965,Ticino_valley,2006.4,4284.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20966,Ticino_valley,2016.0,4305.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20967,Ticino_valley,2025.6,4325.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20968,Ticino_valley,2035.2,4346.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20969,Ticino_valley,2044.8,4366.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20970,Ticino_valley,2054.4,4387.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20971,Ticino_valley,2064.0,4407.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20972,Ticino_valley,2073.6,4428.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20973,Ticino_valley,2083.2,4448.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20974,Ticino_valley,2092.8,4469.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20975,Ticino_valley,2102.4,4489.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20976,Ticino_valley,2112.0,4510.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20977,Ticino_valley,2121.6,4530.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20978,Ticino_valley,2131.2,4551.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20979,Ticino_valley,2140.8,4571.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20980,Ticino_valley,2150.4,4592.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20981,Ticino_valley,2160.0,4612.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20982,Ticino_valley,2169.6,4633.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20983,Ticino_valley,2179.2,4653.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20984,Ticino_valley,2188.8,4674.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20985,Ticino_valley,2198.4,4694.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20986,Ticino_valley,2208.0,4715.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20987,Ticino_valley,2217.6,4735.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20988,Ticino_valley,2227.2,4756.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20989,Ticino_valley,2236.8,4776.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20990,Ticino_valley,2246.4,4797.0,1130.0,,,1.0000000000000001e-24,-55.262042231857095,nan,10.2110/jsr.2006.091,ITA
20991,Ticino_valley,2256.0,4817.5,1130.0,,,1.0000000000000001e-24,-55.262042231857095,nan,10.2110/jsr.2006.091,ITA
20992,Ticino_valley,2265.6,4838.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20993,Ticino_valley,2275.2,4858.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20994,Ticino_valley,2284.8,4879.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20995,Ticino_valley,2294.4,4899.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20996,Ticino_valley,2304.0,4920.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20997,Ticino_valley,2313.6,4940.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
20998,Ticino_valley,2323.2,4961.0,1130.0,,,1.0000000000000001e-24,-55.262042231857095,nan,10.2110/jsr.2006.091,ITA
20999,Ticino_valley,2332.8,4981.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21000,Ticino_valley,2342.4,5002.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21001,Ticino_valley,2352.0,5022.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21002,Ticino_valley,2361.6,5043.0,1130.0,,,1.0000000000000001e-24,-55.262042231857095,nan,10.2110/jsr.2006.091,ITA
21003,Ticino_valley,2371.2,5063.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21004,Ticino_valley,2380.8,5084.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21005,Ticino_valley,2390.4,5104.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21006,Ticino_valley,2400.0,5125.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21007,Ticino_valley,2409.6,5145.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21008,Ticino_valley,2419.2,5166.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21009,Ticino_valley,2428.8,5186.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21010,Ticino_valley,2438.4,5207.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21011,Ticino_valley,2448.0,5227.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21012,Ticino_valley,2457.6,5248.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21013,Ticino_valley,2467.2,5268.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21014,Ticino_valley,2476.8,5289.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21015,Ticino_valley,2486.4,5309.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21016,Ticino_valley,2496.0,5330.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21017,Ticino_valley,2505.6,5350.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21018,Ticino_valley,2515.2,5371.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21019,Ticino_valley,2524.8,5391.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21020,Ticino_valley,2534.4,5412.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21021,Ticino_valley,2544.0,5432.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21022,Ticino_valley,2553.6,5453.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21023,Ticino_valley,2563.2,5473.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21024,Ticino_valley,2572.8,5494.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21025,Ticino_valley,2582.4,5514.5,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
21026,Ticino_valley,2592.0,5535.0,1130.0,,,5e-05,-9.903487552536127,nan,10.2110/jsr.2006.091,ITA
