,site_id,X_m,Y_m,East_UTM_km,North_UTM_km,K_m/d,log_K_m/d,measurement_method,data_source,ISO 3166
428,Hawaii_aquifer_Maui,761524.7,2311972.7,,,1348.7,7.206896444522812,nan,10.1007/s10040-007-0271-0,US
429,Hawaii_aquifer_Maui,761520.4,2312249.6,,,228.1,5.429784129290343,nan,10.1007/s10040-007-0271-0,US
430,Hawaii_aquifer_Maui,761778.2,2312407.4,,,316.1,5.756058619221572,nan,10.1007/s10040-007-0271-0,US
431,Hawaii_aquifer_Maui,758905.8,2311162.7,,,175.7,5.168777995193051,nan,10.1007/s10040-007-0271-0,US
432,Hawaii_aquifer_Maui,758864.0,2311992.8,,,1114.6,7.0162508751354355,nan,10.1007/s10040-007-0271-0,US
433,Hawaii_aquifer_Maui,758810.0,2311745.8,,,394.2,5.97685839471862,nan,10.1007/s10040-007-0271-0,US
434,Hawaii_aquifer_Maui,758809.6,2311776.6,,,481.6,6.177113893994611,nan,10.1007/s10040-007-0271-0,US
435,Hawaii_aquifer_Maui,758838.5,2311777.1,,,124.0,4.820281565605037,nan,10.1007/s10040-007-0271-0,US
436,Hawaii_aquifer_Maui,743404.6,2311299.1,,,438.0,6.082218910376446,nan,10.1007/s10040-007-0271-0,US
437,Hawaii_aquifer_Maui,743404.6,2311299.1,,,1408.2,7.250067572085033,nan,10.1007/s10040-007-0271-0,US
438,Hawaii_aquifer_Maui,743885.8,2312013.7,,,202.7,5.311727053457954,nan,10.1007/s10040-007-0271-0,US
439,Hawaii_aquifer_Maui,744061.0,2311893.2,,,157.1,5.056882545261575,nan,10.1007/s10040-007-0271-0,US
440,Hawaii_aquifer_Maui,790211.8,2313769.5,,,243.1,5.493472881322077,nan,10.1007/s10040-007-0271-0,US
441,Hawaii_aquifer_Maui,789184.4,2314644.2,,,557.0,6.322565239927284,nan,10.1007/s10040-007-0271-0,US
442,Hawaii_aquifer_Maui,788513.6,2314971.1,,,323.9,5.7804348261772835,nan,10.1007/s10040-007-0271-0,US
443,Hawaii_aquifer_Maui,788571.4,2314972.1,,,63.5,4.151039905898646,nan,10.1007/s10040-007-0271-0,US
444,Hawaii_aquifer_Maui,788433.8,2314569.7,,,797.2,6.68110558833864,nan,10.1007/s10040-007-0271-0,US
445,Hawaii_aquifer_Maui,787481.3,2314461.0,,,407.6,6.01028630134857,nan,10.1007/s10040-007-0271-0,US
446,Hawaii_aquifer_Maui,788067.0,2314040.2,,,499.8,6.214208018400852,nan,10.1007/s10040-007-0271-0,US
447,Hawaii_aquifer_Maui,782594.5,2314439.1,,,1141.8,7.040361243530159,nan,10.1007/s10040-007-0271-0,US
448,Hawaii_aquifer_Maui,782230.6,2313725.2,,,105.2,4.65586330030361,nan,10.1007/s10040-007-0271-0,US
449,Hawaii_aquifer_Maui,779674.6,2314389.9,,,349.2,5.855644823965447,nan,10.1007/s10040-007-0271-0,US
450,Hawaii_aquifer_Maui,780273.9,2314861.5,,,699.4,6.550222824629276,nan,10.1007/s10040-007-0271-0,US
451,Hawaii_aquifer_Maui,778303.3,2313382.3,,,1253.6,7.133774691041811,nan,10.1007/s10040-007-0271-0,US
452,Hawaii_aquifer_Maui,776111.1,2314792.1,,,952.5,6.859090107000856,nan,10.1007/s10040-007-0271-0,US
453,Hawaii_aquifer_Maui,777753.5,2313403.9,,,564.5,6.335940383589716,nan,10.1007/s10040-007-0271-0,US
454,Hawaii_aquifer_Maui,769527.2,2314253.8,,,620.7,6.430847873419607,nan,10.1007/s10040-007-0271-0,US
455,Hawaii_aquifer_Maui,769819.2,2314073.9,,,54.2,3.9926809084456005,nan,10.1007/s10040-007-0271-0,US
456,Hawaii_aquifer_Maui,769560.5,2313977.4,,,650.1,6.477126197210423,nan,10.1007/s10040-007-0271-0,US
457,Hawaii_aquifer_Maui,769788.8,2314165.7,,,1953.9,7.577582654220466,nan,10.1007/s10040-007-0271-0,US
458,Hawaii_aquifer_Maui,769644.3,2314163.4,,,1073.3,6.978493293487479,nan,10.1007/s10040-007-0271-0,US
459,Hawaii_aquifer_Maui,767592.8,2314068.8,,,3319.3,8.107509196306452,nan,10.1007/s10040-007-0271-0,US
460,Hawaii_aquifer_Maui,767249.4,2313847.9,,,403.0,5.998936561946683,nan,10.1007/s10040-007-0271-0,US
461,Hawaii_aquifer_Maui,763997.9,2312842.4,,,904.4,6.807271740403815,nan,10.1007/s10040-007-0271-0,US
462,Hawaii_aquifer_Maui,759127.4,2313658.4,,,405.4,6.004874234017899,nan,10.1007/s10040-007-0271-0,US
463,Hawaii_aquifer_Maui,759098.0,2313688.7,,,153.6,5.034351820713572,nan,10.1007/s10040-007-0271-0,US
464,Hawaii_aquifer_Maui,758542.6,2314080.1,,,651.3,6.478970365552356,nan,10.1007/s10040-007-0271-0,US
465,Hawaii_aquifer_Maui,758571.5,2314080.6,,,593.3,6.385700173264597,nan,10.1007/s10040-007-0271-0,US
466,Hawaii_aquifer_Maui,758484.7,2314079.2,,,673.2,6.512042462316651,nan,10.1007/s10040-007-0271-0,US
467,Hawaii_aquifer_Maui,744071.9,2313124.0,,,190.2,5.24807615011129,nan,10.1007/s10040-007-0271-0,US
468,Hawaii_aquifer_Maui,744068.8,2313339.3,,,1176.8,7.070554169287227,nan,10.1007/s10040-007-0271-0,US
469,Hawaii_aquifer_Maui,787296.5,2316796.5,,,3.6,1.2809338454620642,nan,10.1007/s10040-007-0271-0,US
470,Hawaii_aquifer_Maui,787543.2,2315908.4,,,499.8,6.214208018400852,nan,10.1007/s10040-007-0271-0,US
471,Hawaii_aquifer_Maui,787480.6,2316184.2,,,499.8,6.214208018400852,nan,10.1007/s10040-007-0271-0,US
472,Hawaii_aquifer_Maui,787184.6,2316579.2,,,80.0,4.382026634673881,nan,10.1007/s10040-007-0271-0,US
473,Hawaii_aquifer_Maui,787622.5,2316340.5,,,18.5,2.917770732084279,nan,10.1007/s10040-007-0271-0,US
474,Hawaii_aquifer_Maui,787036.0,2315130.3,,,177.3,5.177843213080163,nan,10.1007/s10040-007-0271-0,US
475,Hawaii_aquifer_Maui,787317.7,2315566.0,,,345.0,5.84354441703136,nan,10.1007/s10040-007-0271-0,US
476,Hawaii_aquifer_Maui,787963.5,2316684.9,,,119.2,4.7808027546312495,nan,10.1007/s10040-007-0271-0,US
477,Hawaii_aquifer_Maui,787291.5,2315411.7,,,345.0,5.84354441703136,nan,10.1007/s10040-007-0271-0,US
478,Hawaii_aquifer_Maui,785071.8,2316696.8,,,689.6,6.536111719349483,nan,10.1007/s10040-007-0271-0,US
479,Hawaii_aquifer_Maui,784983.0,2316818.4,,,772.9,6.650149674112825,nan,10.1007/s10040-007-0271-0,US
480,Hawaii_aquifer_Maui,781384.3,2315895.7,,,806.9,6.693199744854461,nan,10.1007/s10040-007-0271-0,US
481,Hawaii_aquifer_Maui,782587.9,2316531.5,,,256.0,5.545177444479562,nan,10.1007/s10040-007-0271-0,US
482,Hawaii_aquifer_Maui,781806.4,2316579.8,,,183.1,5.210032451680465,nan,10.1007/s10040-007-0271-0,US
483,Hawaii_aquifer_Maui,782354.1,2316681.4,,,2464.4,7.809703649140416,nan,10.1007/s10040-007-0271-0,US
484,Hawaii_aquifer_Maui,778512.2,2316462.9,,,2726.7,7.910847365792835,nan,10.1007/s10040-007-0271-0,US
485,Hawaii_aquifer_Maui,777999.6,2315992.8,,,588.9,6.378256389950525,nan,10.1007/s10040-007-0271-0,US
486,Hawaii_aquifer_Maui,772888.8,2315569.9,,,149.3,5.005957704545144,nan,10.1007/s10040-007-0271-0,US
487,Hawaii_aquifer_Maui,771424.6,2314930.7,,,638.2,6.4586517138441435,nan,10.1007/s10040-007-0271-0,US
488,Hawaii_aquifer_Maui,758551.9,2315341.8,,,140.8,4.9473404437239425,nan,10.1007/s10040-007-0271-0,US
489,Hawaii_aquifer_Maui,743830.1,2315827.8,,,55.5,4.0163830207523885,nan,10.1007/s10040-007-0271-0,US
490,Hawaii_aquifer_Maui,744085.7,2316139.2,,,72.0,4.276666119016055,nan,10.1007/s10040-007-0271-0,US
491,Hawaii_aquifer_Maui,742149.0,2316141.7,,,351.5,5.86220971125072,nan,10.1007/s10040-007-0271-0,US
492,Hawaii_aquifer_Maui,786708.4,2317371.0,,,52.9,3.9684033388642534,nan,10.1007/s10040-007-0271-0,US
493,Hawaii_aquifer_Maui,786508.7,2317213.7,,,88.3,4.480740107609915,nan,10.1007/s10040-007-0271-0,US
494,Hawaii_aquifer_Maui,785121.7,2317159.2,,,149.3,5.005957704545144,nan,10.1007/s10040-007-0271-0,US
495,Hawaii_aquifer_Maui,784749.1,2316968.2,,,768.0,6.643789733147672,nan,10.1007/s10040-007-0271-0,US
496,Hawaii_aquifer_Maui,784974.6,2317310.6,,,183.1,5.210032451680465,nan,10.1007/s10040-007-0271-0,US
497,Hawaii_aquifer_Maui,784915.2,2317401.8,,,188.3,5.238036435663107,nan,10.1007/s10040-007-0271-0,US
498,Hawaii_aquifer_Maui,784774.3,2317184.1,,,107.0,4.672828834461906,nan,10.1007/s10040-007-0271-0,US
499,Hawaii_aquifer_Maui,783056.4,2317893.3,,,1130.8,7.030680625819436,nan,10.1007/s10040-007-0271-0,US
500,Hawaii_aquifer_Maui,783041.0,2317093.0,,,913.0,6.816735880594968,nan,10.1007/s10040-007-0271-0,US
501,Hawaii_aquifer_Maui,783174.1,2317772.2,,,274.8,5.616043560348194,nan,10.1007/s10040-007-0271-0,US
502,Hawaii_aquifer_Maui,783122.5,2317402.1,,,94.6,4.549657476057832,nan,10.1007/s10040-007-0271-0,US
503,Hawaii_aquifer_Maui,783504.1,2317070.1,,,1271.5,7.147952584862174,nan,10.1007/s10040-007-0271-0,US
504,Hawaii_aquifer_Maui,781904.9,2317596.9,,,1364.2,7.218323455220619,nan,10.1007/s10040-007-0271-0,US
505,Hawaii_aquifer_Maui,782188.7,2317909.4,,,201.6,5.306285536197214,nan,10.1007/s10040-007-0271-0,US
506,Hawaii_aquifer_Maui,782304.4,2317911.3,,,478.0,6.169610732491456,nan,10.1007/s10040-007-0271-0,US
507,Hawaii_aquifer_Maui,781845.5,2317688.2,,,550.3,6.310463584065713,nan,10.1007/s10040-007-0271-0,US
508,Hawaii_aquifer_Maui,782290.0,2317049.5,,,4710.6,8.457570567432265,nan,10.1007/s10040-007-0271-0,US
509,Hawaii_aquifer_Maui,777400.5,2317244.4,,,1619.4,7.389810989252014,nan,10.1007/s10040-007-0271-0,US
510,Hawaii_aquifer_Maui,776816.8,2317573.1,,,16.4,2.797281334830153,nan,10.1007/s10040-007-0271-0,US
511,Hawaii_aquifer_Maui,777054.7,2317177.1,,,462.9,6.137511048037225,nan,10.1007/s10040-007-0271-0,US
512,Hawaii_aquifer_Maui,777084.1,2317146.8,,,53.6,3.9815490680767565,nan,10.1007/s10040-007-0271-0,US
513,Hawaii_aquifer_Maui,774859.5,2317048.4,,,8.4,2.128231705849268,nan,10.1007/s10040-007-0271-0,US
514,Hawaii_aquifer_Maui,757615.5,2317942.6,,,1361.8,7.216562633048866,nan,10.1007/s10040-007-0271-0,US
515,Hawaii_aquifer_Maui,757672.8,2317974.3,,,1050.2,6.956735901203759,nan,10.1007/s10040-007-0271-0,US
516,Hawaii_aquifer_Maui,758020.6,2317918.1,,,22.7,3.122364924487357,nan,10.1007/s10040-007-0271-0,US
517,Hawaii_aquifer_Maui,757963.3,2317886.5,,,5.4,1.6863989535702288,nan,10.1007/s10040-007-0271-0,US
518,Hawaii_aquifer_Maui,745026.8,2317014.5,,,291.1,5.6736668507515775,nan,10.1007/s10040-007-0271-0,US
519,Hawaii_aquifer_Maui,757895.9,2318500.8,,,513.0,6.240275845170769,nan,10.1007/s10040-007-0271-0,US
520,Hawaii_aquifer_Maui,757426.0,2318985.8,,,781.1,6.660703182616252,nan,10.1007/s10040-007-0271-0,US
521,Hawaii_aquifer_Maui,757927.7,2318316.7,,,493.0,6.20050917404269,nan,10.1007/s10040-007-0271-0,US
522,Hawaii_aquifer_Maui,757575.7,2318649.7,,,2622.7,7.871959600470291,nan,10.1007/s10040-007-0271-0,US
523,Hawaii_aquifer_Maui,757690.8,2318682.3,,,190.1,5.247550249494384,nan,10.1007/s10040-007-0271-0,US
524,Hawaii_aquifer_Maui,744682.3,2318824.6,,,261.2,5.565286397402276,nan,10.1007/s10040-007-0271-0,US
525,Hawaii_aquifer_Maui,744342.7,2318327.3,,,275.1,5.617134667930529,nan,10.1007/s10040-007-0271-0,US
526,Hawaii_aquifer_Maui,744591.5,2319100.1,,,966.4,6.873577827180551,nan,10.1007/s10040-007-0271-0,US
527,Hawaii_aquifer_Maui,740827.1,2319599.2,,,863.1,6.760530559225612,nan,10.1007/s10040-007-0271-0,US
528,Hawaii_aquifer_Maui,755424.6,2321324.2,,,1225.0,7.110696122978827,nan,10.1007/s10040-007-0271-0,US
529,Hawaii_aquifer_Maui,745054.2,2321045.2,,,492.1,6.198681947871933,nan,10.1007/s10040-007-0271-0,US
530,Hawaii_aquifer_Maui,745486.7,2321113.1,,,434.0,6.073044534100405,nan,10.1007/s10040-007-0271-0,US
531,Hawaii_aquifer_Maui,745393.2,2321573.2,,,82.9,4.417635062141249,nan,10.1007/s10040-007-0271-0,US
532,Hawaii_aquifer_Maui,745308.8,2321418.1,,,763.4,6.6377821403111295,nan,10.1007/s10040-007-0271-0,US
533,Hawaii_aquifer_Maui,743869.7,2321027.8,,,619.5,6.428912701069197,nan,10.1007/s10040-007-0271-0,US
534,Hawaii_aquifer_Maui,742849.9,2321597.5,,,2377.8,7.773930969424445,nan,10.1007/s10040-007-0271-0,US
535,Hawaii_aquifer_Maui,741699.6,2321211.6,,,8195.0,9.01127949117793,nan,10.1007/s10040-007-0271-0,US
536,Hawaii_aquifer_Maui,741770.9,2320289.7,,,197.4,5.285232126999381,nan,10.1007/s10040-007-0271-0,US
537,Hawaii_aquifer_Maui,741589.4,2320840.8,,,4514.4,8.41502756665493,nan,10.1007/s10040-007-0271-0,US
538,Hawaii_aquifer_Maui,741655.3,2320288.0,,,2308.2,7.744223278986304,nan,10.1007/s10040-007-0271-0,US
539,Hawaii_aquifer_Maui,741567.7,2320348.3,,,3343.6,8.114803349825001,nan,10.1007/s10040-007-0271-0,US
540,Hawaii_aquifer_Maui,745621.2,2321791.9,,,917.8,6.821979501960733,nan,10.1007/s10040-007-0271-0,US
541,Hawaii_aquifer_Maui,746108.7,2322045.3,,,820.4,6.709792026198225,nan,10.1007/s10040-007-0271-0,US
542,Hawaii_aquifer_Maui,746072.5,2322537.0,,,388.2,5.9615206707349095,nan,10.1007/s10040-007-0271-0,US
543,Hawaii_aquifer_Maui,745876.2,2322134.1,,,548.3,6.306822582410002,nan,10.1007/s10040-007-0271-0,US
544,Hawaii_aquifer_Maui,743270.3,2322495.8,,,955.7,6.862444056272134,nan,10.1007/s10040-007-0271-0,US
545,Hawaii_aquifer_Maui,742630.6,2322763.4,,,774.7,6.652475857637857,nan,10.1007/s10040-007-0271-0,US
546,Hawaii_aquifer_Maui,851383.7,2106599.2,,,238.2,5.473110656921199,nan,10.1007/s10040-007-0271-0,US
547,Hawaii_aquifer_Maui,858649.6,2110926.3,,,35.2,3.5610460826040513,nan,10.1007/s10040-007-0271-0,US
548,Hawaii_aquifer_Maui,863339.2,2115113.4,,,1953.9,7.577582654220466,nan,10.1007/s10040-007-0271-0,US
549,Hawaii_aquifer_Maui,863311.1,2115051.3,,,3470.7,8.152111581702952,nan,10.1007/s10040-007-0271-0,US
550,Hawaii_aquifer_Maui,863395.9,2115206.9,,,4514.5,8.415049717747534,nan,10.1007/s10040-007-0271-0,US
551,Hawaii_aquifer_Maui,866465.9,2119794.1,,,257.9,5.552571912887299,nan,10.1007/s10040-007-0271-0,US
552,Hawaii_aquifer_Maui,866551.8,2119888.2,,,1761.6,7.4739777659684155,nan,10.1007/s10040-007-0271-0,US
553,Hawaii_aquifer_Maui,866522.6,2119887.6,,,4632.3,8.440808783994928,nan,10.1007/s10040-007-0271-0,US
554,Hawaii_aquifer_Maui,827692.8,2121677.8,,,784.4,6.664919094322191,nan,10.1007/s10040-007-0271-0,US
555,Hawaii_aquifer_Maui,871486.5,2124791.0,,,2038.7,7.620067628803093,nan,10.1007/s10040-007-0271-0,US
556,Hawaii_aquifer_Maui,868792.0,2124921.3,,,2830.4,7.948173323405521,nan,10.1007/s10040-007-0271-0,US
557,Hawaii_aquifer_Maui,828461.5,2134250.4,,,353.1,5.8667513029343406,nan,10.1007/s10040-007-0271-0,US
558,Hawaii_aquifer_Maui,828659.5,2141087.6,,,2071.0,7.635786861395585,nan,10.1007/s10040-007-0271-0,US
559,Hawaii_aquifer_Maui,916816.8,2144220.7,,,423.1,6.047608557726022,nan,10.1007/s10040-007-0271-0,US
560,Hawaii_aquifer_Maui,825345.2,2146660.7,,,5333.1,8.58168796159675,nan,10.1007/s10040-007-0271-0,US
561,Hawaii_aquifer_Maui,925244.2,2151502.7,,,750.3,6.620473126551683,nan,10.1007/s10040-007-0271-0,US
562,Hawaii_aquifer_Maui,925272.7,2151534.2,,,43.2,3.765840495250065,nan,10.1007/s10040-007-0271-0,US
563,Hawaii_aquifer_Maui,826986.4,2152815.7,,,1210.6,7.0988713834575865,nan,10.1007/s10040-007-0271-0,US
564,Hawaii_aquifer_Maui,826348.4,2154189.3,,,457.1,6.124902185337699,nan,10.1007/s10040-007-0271-0,US
565,Hawaii_aquifer_Maui,826440.9,2153914.0,,,1396.1,7.241437913994602,nan,10.1007/s10040-007-0271-0,US
566,Hawaii_aquifer_Maui,827561.5,2154919.3,,,85.5,4.448516375942715,nan,10.1007/s10040-007-0271-0,US
567,Hawaii_aquifer_Maui,932642.3,2156332.7,,,797.2,6.68110558833864,nan,10.1007/s10040-007-0271-0,US
568,Hawaii_aquifer_Maui,931427.6,2159446.7,,,1554.2,7.348716222775142,nan,10.1007/s10040-007-0271-0,US
569,Hawaii_aquifer_Maui,925955.4,2159748.0,,,573.7,6.352106611607826,nan,10.1007/s10040-007-0271-0,US
570,Hawaii_aquifer_Maui,925926.9,2159716.5,,,614.4,6.420646181833463,nan,10.1007/s10040-007-0271-0,US
571,Hawaii_aquifer_Maui,924310.8,2158846.5,,,742.5,6.610022870676855,nan,10.1007/s10040-007-0271-0,US
572,Hawaii_aquifer_Maui,821683.4,2160353.7,,,278.9,5.630853294633443,nan,10.1007/s10040-007-0271-0,US
573,Hawaii_aquifer_Maui,937191.0,2161619.7,,,692.4,6.540163823302054,nan,10.1007/s10040-007-0271-0,US
574,Hawaii_aquifer_Maui,934322.7,2161796.7,,,405.0,6.003887067106539,nan,10.1007/s10040-007-0271-0,US
575,Hawaii_aquifer_Maui,922160.1,2160829.4,,,894.9,6.796711980188812,nan,10.1007/s10040-007-0271-0,US
576,Hawaii_aquifer_Maui,825815.5,2161043.7,,,439.5,6.085637717125231,nan,10.1007/s10040-007-0271-0,US
577,Hawaii_aquifer_Maui,823684.5,2161066.8,,,50.2,3.9160150266976834,nan,10.1007/s10040-007-0271-0,US
578,Hawaii_aquifer_Maui,822255.4,2161010.3,,,488.0,6.1903154058531475,nan,10.1007/s10040-007-0271-0,US
579,Hawaii_aquifer_Maui,821435.1,2161180.3,,,269.6,5.596939379038152,nan,10.1007/s10040-007-0271-0,US
580,Hawaii_aquifer_Maui,927306.7,2163138.5,,,797.2,6.68110558833864,nan,10.1007/s10040-007-0271-0,US
581,Hawaii_aquifer_Maui,927705.3,2163579.4,,,171.4,5.1440000061636795,nan,10.1007/s10040-007-0271-0,US
582,Hawaii_aquifer_Maui,923661.5,2162836.6,,,4514.5,8.415049717747534,nan,10.1007/s10040-007-0271-0,US
583,Hawaii_aquifer_Maui,923663.0,2162775.0,,,208.0,5.337538079701318,nan,10.1007/s10040-007-0271-0,US
584,Hawaii_aquifer_Maui,822750.7,2162681.3,,,62.8,4.139955073474153,nan,10.1007/s10040-007-0271-0,US
585,Hawaii_aquifer_Maui,909101.7,2167150.8,,,549.2,6.308462673893816,nan,10.1007/s10040-007-0271-0,US
586,Hawaii_aquifer_Maui,822204.4,2165472.5,,,87.5,4.471638793363569,nan,10.1007/s10040-007-0271-0,US
587,Hawaii_aquifer_Maui,822202.2,2165595.6,,,70.2,4.251348311031766,nan,10.1007/s10040-007-0271-0,US
588,Hawaii_aquifer_Maui,819571.5,2165856.3,,,171.9,5.146912912388804,nan,10.1007/s10040-007-0271-0,US
589,Hawaii_aquifer_Maui,819886.3,2164569.2,,,5697.6,8.647800312523513,nan,10.1007/s10040-007-0271-0,US
590,Hawaii_aquifer_Maui,920455.7,2167475.1,,,360.6,5.887769310769217,nan,10.1007/s10040-007-0271-0,US
591,Hawaii_aquifer_Maui,820667.2,2166583.8,,,296.1,5.690697235107546,nan,10.1007/s10040-007-0271-0,US
592,Hawaii_aquifer_Maui,818816.0,2167320.2,,,167.8,5.122772794033106,nan,10.1007/s10040-007-0271-0,US
593,Hawaii_aquifer_Maui,819982.6,2167341.0,,,507.8,6.230087669270578,nan,10.1007/s10040-007-0271-0,US
594,Hawaii_aquifer_Maui,819166.5,2167295.7,,,923.8,6.828495597996505,nan,10.1007/s10040-007-0271-0,US
595,Hawaii_aquifer_Maui,920175.2,2169471.3,,,478.0,6.169610732491456,nan,10.1007/s10040-007-0271-0,US
596,Hawaii_aquifer_Maui,918633.5,2170451.9,,,148.0,4.997212273764115,nan,10.1007/s10040-007-0271-0,US
597,Hawaii_aquifer_Maui,820025.6,2168203.6,,,896.2,6.798163602352043,nan,10.1007/s10040-007-0271-0,US
598,Hawaii_aquifer_Maui,820028.3,2168049.8,,,349.6,5.85678964378138,nan,10.1007/s10040-007-0271-0,US
599,Hawaii_aquifer_Maui,820055.8,2168142.6,,,370.4,5.914583502772024,nan,10.1007/s10040-007-0271-0,US
600,Hawaii_aquifer_Maui,820087.2,2168020.1,,,656.1,6.4863132163508315,nan,10.1007/s10040-007-0271-0,US
601,Hawaii_aquifer_Maui,927233.9,2171086.6,,,963.8,6.870883804206232,nan,10.1007/s10040-007-0271-0,US
602,Hawaii_aquifer_Maui,927348.4,2171181.8,,,163.8,5.098646171418969,nan,10.1007/s10040-007-0271-0,US
603,Hawaii_aquifer_Maui,922552.1,2171468.4,,,1877.2,7.537536583920263,nan,10.1007/s10040-007-0271-0,US
604,Hawaii_aquifer_Maui,914347.9,2172662.9,,,427.0,6.056784013228625,nan,10.1007/s10040-007-0271-0,US
605,Hawaii_aquifer_Maui,819733.4,2171491.8,,,308.3,5.731073334892105,nan,10.1007/s10040-007-0271-0,US
606,Hawaii_aquifer_Maui,820192.3,2170299.6,,,29.2,3.374168709274236,nan,10.1007/s10040-007-0271-0,US
607,Hawaii_aquifer_Maui,818304.7,2173097.6,,,20.0,2.995732273553991,nan,10.1007/s10040-007-0271-0,US
608,Hawaii_aquifer_Maui,923515.9,2173925.4,,,530.2,6.273254293854925,nan,10.1007/s10040-007-0271-0,US
609,Hawaii_aquifer_Maui,923602.8,2173958.3,,,345.0,5.84354441703136,nan,10.1007/s10040-007-0271-0,US
610,Hawaii_aquifer_Maui,916383.0,2175544.7,,,3240.1,8.083359472507617,nan,10.1007/s10040-007-0271-0,US
611,Hawaii_aquifer_Maui,916381.6,2175606.3,,,2569.0,7.851271997109883,nan,10.1007/s10040-007-0271-0,US
612,Hawaii_aquifer_Maui,916380.8,2175637.1,,,2262.8,7.724358263469001,nan,10.1007/s10040-007-0271-0,US
613,Hawaii_aquifer_Maui,915818.6,2175962.9,,,318.6,5.763936397475948,nan,10.1007/s10040-007-0271-0,US
614,Hawaii_aquifer_Maui,820160.2,2173715.6,,,229.2,5.434594984840585,nan,10.1007/s10040-007-0271-0,US
615,Hawaii_aquifer_Maui,918620.9,2178462.4,,,999.0,6.906754778648554,nan,10.1007/s10040-007-0271-0,US
616,Hawaii_aquifer_Maui,918564.7,2178368.7,,,6610.0,8.796338932845732,nan,10.1007/s10040-007-0271-0,US
617,Hawaii_aquifer_Maui,915000.0,2177268.6,,,1410.3,7.251557726698194,nan,10.1007/s10040-007-0271-0,US
618,Hawaii_aquifer_Maui,819629.8,2175645.2,,,167.7,5.122176668829163,nan,10.1007/s10040-007-0271-0,US
619,Hawaii_aquifer_Maui,819431.9,2175303.0,,,413.6,6.024899323194219,nan,10.1007/s10040-007-0271-0,US
620,Hawaii_aquifer_Maui,916288.9,2179578.6,,,2228.9,7.709263469212147,nan,10.1007/s10040-007-0271-0,US
621,Hawaii_aquifer_Maui,912978.3,2180117.8,,,998.3,6.90605383234238,nan,10.1007/s10040-007-0271-0,US
622,Hawaii_aquifer_Maui,913006.7,2180149.2,,,514.9,6.243972707052095,nan,10.1007/s10040-007-0271-0,US
623,Hawaii_aquifer_Maui,912979.0,2180087.0,,,318.0,5.762051382780177,nan,10.1007/s10040-007-0271-0,US
624,Hawaii_aquifer_Maui,906380.1,2178949.4,,,8.7,2.163323025660538,nan,10.1007/s10040-007-0271-0,US
625,Hawaii_aquifer_Maui,818987.9,2177295.8,,,316.8,5.758270659940271,nan,10.1007/s10040-007-0271-0,US
626,Hawaii_aquifer_Maui,816532.8,2177621.3,,,669.9,6.507128447514222,nan,10.1007/s10040-007-0271-0,US
627,Hawaii_aquifer_Maui,813578.5,2178153.8,,,667.6,6.5036891917876805,nan,10.1007/s10040-007-0271-0,US
628,Hawaii_aquifer_Maui,918157.1,2182056.4,,,181.8,5.202907181743378,nan,10.1007/s10040-007-0271-0,US
629,Hawaii_aquifer_Maui,900619.4,2180759.7,,,941.7,6.847686752516018,nan,10.1007/s10040-007-0271-0,US
630,Hawaii_aquifer_Maui,818283.9,2179160.7,,,85.9,4.45318382899021,nan,10.1007/s10040-007-0271-0,US
631,Hawaii_aquifer_Maui,814645.3,2180481.0,,,5311.5,8.577629560220068,nan,10.1007/s10040-007-0271-0,US
632,Hawaii_aquifer_Maui,920069.1,2182656.1,,,423.1,6.047608557726022,nan,10.1007/s10040-007-0271-0,US
633,Hawaii_aquifer_Maui,914924.7,2184260.7,,,83.1,4.420044701861403,nan,10.1007/s10040-007-0271-0,US
634,Hawaii_aquifer_Maui,914726.3,2184009.6,,,1502.1,7.314619408004009,nan,10.1007/s10040-007-0271-0,US
635,Hawaii_aquifer_Maui,912955.9,2183598.7,,,131.4,4.8782461060505105,nan,10.1007/s10040-007-0271-0,US
636,Hawaii_aquifer_Maui,912988.6,2183445.4,,,256.0,5.545177444479562,nan,10.1007/s10040-007-0271-0,US
637,Hawaii_aquifer_Maui,913100.3,2183663.6,,,769.1,6.6452210000630085,nan,10.1007/s10040-007-0271-0,US
638,Hawaii_aquifer_Maui,913018.5,2183415.3,,,4777.2,8.471609879794272,nan,10.1007/s10040-007-0271-0,US
639,Hawaii_aquifer_Maui,913076.1,2183447.4,,,460.0,6.131226489483141,nan,10.1007/s10040-007-0271-0,US
640,Hawaii_aquifer_Maui,913135.1,2183418.0,,,821.1,6.710644904714743,nan,10.1007/s10040-007-0271-0,US
641,Hawaii_aquifer_Maui,911738.7,2184494.7,,,2938.0,7.9854843567338225,nan,10.1007/s10040-007-0271-0,US
642,Hawaii_aquifer_Maui,904806.0,2183996.6,,,118.5,4.774912960575186,nan,10.1007/s10040-007-0271-0,US
643,Hawaii_aquifer_Maui,817249.6,2181573.7,,,72.9,4.289088639014612,nan,10.1007/s10040-007-0271-0,US
644,Hawaii_aquifer_Maui,908691.7,2185040.6,,,53.7,3.983413001514819,nan,10.1007/s10040-007-0271-0,US
645,Hawaii_aquifer_Maui,908719.5,2185102.8,,,197.9,5.28776185260852,nan,10.1007/s10040-007-0271-0,US
646,Hawaii_aquifer_Maui,817046.2,2183170.6,,,8.5,2.1400661634962708,nan,10.1007/s10040-007-0271-0,US
647,Hawaii_aquifer_Maui,814127.4,2183395.7,,,835.4,6.727910652063075,nan,10.1007/s10040-007-0271-0,US
