,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
54,Alamitos_saltwater_intrusion_barrier,172.06261385074598,0.2981031026450278,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
55,Alamitos_saltwater_intrusion_barrier,235.399795105562,0.2518867116804592,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
56,Alamitos_saltwater_intrusion_barrier,298.6705480483363,0.3017333360888782,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
57,Alamitos_saltwater_intrusion_barrier,345.71950719049585,0.2901683145808669,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
58,Alamitos_saltwater_intrusion_barrier,398.9684421232261,0.2460551915940138,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
59,Alamitos_saltwater_intrusion_barrier,448.21396411690216,0.3646731284192128,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
60,Alamitos_saltwater_intrusion_barrier,548.334716026347,0.2984963582523154,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
61,Alamitos_saltwater_intrusion_barrier,745.6223742364433,0.2910782348373688,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
62,Alamitos_saltwater_intrusion_barrier,944.4821691648635,0.27683541426171576,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
63,Alamitos_saltwater_intrusion_barrier,1145.7555260974705,0.30563636846751363,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
64,Alamitos_saltwater_intrusion_barrier,1251.1108289958106,0.349693986909194,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
65,Alamitos_saltwater_intrusion_barrier,1354.2341406095466,0.26146892188325743,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
66,Alamitos_saltwater_intrusion_barrier,1445.4490701512493,0.3674737460548964,hydraulic_conductivty,x,2/2,nan,10.1111/j.1752-1688.2007.00098.x,US
67,Alberta_basin,0.40695930991865004,0.11834512395269953,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
68,Alberta_basin,0.6713559654081445,0.37507823321674333,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
69,Alberta_basin,1.0856813034794492,0.6012796071836316,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
70,Alberta_basin,1.9619708605857609,0.8359384897313317,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
71,Alberta_basin,3.0784131626469944,0.8327889004676055,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
72,Alberta_basin,4.063623339768894,1.0339427529233782,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
73,Alberta_basin,4.974072421177246,1.2358707141209702,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
74,Alberta_basin,5.931389454323788,1.3330670660855632,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
75,Alberta_basin,7.1560069721531905,1.330971997233752,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
76,Alberta_basin,8.31538202780772,1.3292983131035268,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
77,Alberta_basin,10.044839122761903,1.4900955682875607,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
78,Alberta_basin,12.123819299082832,1.5462841076419296,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
79,Alberta_basin,13.930383842163774,1.734055992407609,hydraulic_conductivty,x,1/1,nan,10.1029/93WR02980,CAN
