,site_id,X_m,Y_m,East_UTM_km,North_UTM_km,T m2/d,measurement_method,data_source,ISO 3166
227,Kuwait_aquifer,,,746.46,3207.64,6.261491684321042,nan,10.3390/w10070828,KW
228,Kuwait_aquifer,,,757.3,3181.3,6.285998094508865,nan,10.3390/w10070828,KW
229,Kuwait_aquifer,,,759.535,3240.465,6.144185634125646,nan,10.3390/w10070828,KW
230,Kuwait_aquifer,,,756.4910000000001,3245.8059999999996,6.257667587882639,nan,10.3390/w10070828,KW
231,Kuwait_aquifer,,,717.669,3249.542,7.0587581525186645,nan,10.3390/w10070828,KW
232,Kuwait_aquifer,,,755.325,3246.475,5.5134287461649825,nan,10.3390/w10070828,KW
233,Kuwait_aquifer,,,755.6,3184.4,6.39024066706535,nan,10.3390/w10070828,KW
234,Kuwait_aquifer,,,758.878,3242.7209999999995,6.594413459749778,nan,10.3390/w10070828,KW
235,Kuwait_aquifer,,,756.2,3189.85,6.331501849893691,nan,10.3390/w10070828,KW
236,Kuwait_aquifer,,,763.9780000000001,3233.0,5.5909869805108565,nan,10.3390/w10070828,KW
237,Kuwait_aquifer,,,754.7,3254.0,6.380122536899765,nan,10.3390/w10070828,KW
238,Kuwait_aquifer,,,750.0,3232.5,5.003946305945459,nan,10.3390/w10070828,KW
239,Kuwait_aquifer,,,725.0,3245.0,5.556828061699537,nan,10.3390/w10070828,KW
240,Kuwait_aquifer,,,756.85,3193.0,6.156978985585555,nan,10.3390/w10070828,KW
241,Kuwait_aquifer,,,731.0,3216.0,6.9650803456014065,nan,10.3390/w10070828,KW
242,Kuwait_aquifer,,,760.312,3221.4240000000004,6.257667587882639,nan,10.3390/w10070828,KW
243,Kuwait_aquifer,,,757.4810000000001,3226.518,6.068425588244111,nan,10.3390/w10070828,KW
244,Kuwait_aquifer,,,756.225,3208.45,5.921578419643816,nan,10.3390/w10070828,KW
245,Kuwait_aquifer,,,760.0,3243.0,6.486160788944089,nan,10.3390/w10070828,KW
246,Kuwait_aquifer,,,759.279,3237.0040000000004,6.326149473155099,nan,10.3390/w10070828,KW
247,Kuwait_aquifer,,,753.375,3201.325,5.638354669333745,nan,10.3390/w10070828,KW
248,Kuwait_aquifer,,,745.375,3209.325,6.3473892096560105,nan,10.3390/w10070828,KW
