,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
129,Enfida_plain,8704.583529106785,13.78299120234604,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
130,Enfida_plain,9264.823965911111,18.09384164222874,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
131,Enfida_plain,9850.514411626513,15.307917888563047,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
132,Enfida_plain,10398.891787236109,24.281524926686217,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
133,Enfida_plain,10938.69509567246,22.170087976539588,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
134,Enfida_plain,11545.276324103634,26.39296187683284,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
135,Enfida_plain,12060.514249607097,12.521994134897364,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
136,Enfida_plain,12624.99635456327,22.316715542521997,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
137,Enfida_plain,13211.23118549602,20.234604105571847,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
138,Enfida_plain,13757.340289366664,26.275659824046922,hydraulic_transmissivity,x,1/1,nan,10.1007/s12517-012-0814-0,TUN
139,Fuchu_Honmachi_paddy_field,7.698922156737655,0.005709664091891872,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
140,Fuchu_Honmachi_paddy_field,13.101715527045359,0.015432823488019344,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
141,Fuchu_Honmachi_paddy_field,20.702094516766213,0.020230634807782432,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
142,Fuchu_Honmachi_paddy_field,26.96330836419805,0.02740008087839189,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
143,Fuchu_Honmachi_paddy_field,34.46762601481214,0.03219795059410581,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
144,Fuchu_Honmachi_paddy_field,42.34436384181123,0.032071581756521014,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
145,Fuchu_Honmachi_paddy_field,49.840798039064,0.033586781492571306,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
146,Fuchu_Honmachi_paddy_field,57.33460441852964,0.034007757902067066,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
147,Fuchu_Honmachi_paddy_field,64.54446048710986,0.03619182485886429,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
148,Fuchu_Honmachi_paddy_field,71.94162156796052,0.036369698925076535,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
149,Fuchu_Honmachi_paddy_field,79.32681147889205,0.03156277783698479,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
150,Fuchu_Honmachi_paddy_field,87.09741466526714,0.027241944643558412,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
151,Fuchu_Honmachi_paddy_field,95.6862911125743,0.04365009730225307,saturated_hydraulic_conductivty,x,1/1,nan,10.1007/s10333-009-0190-x,JPN
152,Hawaii_aquifer_Oahu,110.29411764705857,1.1958041958041896,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
153,Hawaii_aquifer_Oahu,551.4705882352941,4.384615384615381,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
154,Hawaii_aquifer_Oahu,1020.2205882352936,5.895104895104891,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
155,Hawaii_aquifer_Oahu,1557.904411764705,4.9090909090909065,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
156,Hawaii_aquifer_Oahu,2012.8676470588248,6.8811188811188755,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
157,Hawaii_aquifer_Oahu,2509.191176470589,3.0629370629370563,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
158,Hawaii_aquifer_Oahu,3046.8750000000014,6.167832167832161,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
159,Hawaii_aquifer_Oahu,3501.8382352941167,5.517482517482512,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
160,Hawaii_aquifer_Oahu,3984.3750000000014,4.489510489510487,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
161,Hawaii_aquifer_Oahu,4494.485294117647,8.160839160839156,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
162,Hawaii_aquifer_Oahu,5018.382352941177,6.020979020979017,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
163,Hawaii_aquifer_Oahu,5487.132352941177,4.888111888111883,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
164,Hawaii_aquifer_Oahu,6038.602941176472,7.573426573426571,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
165,Hawaii_aquifer_Oahu,6493.566176470591,4.510489510489506,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
166,Hawaii_aquifer_Oahu,7017.463235294119,4.34265734265734,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
167,Hawaii_aquifer_Oahu,7513.786764705883,6.965034965034961,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
168,Hawaii_aquifer_Oahu,7941.176470588236,5.559440559440555,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
169,Hawaii_aquifer_Oahu,8520.220588235296,6.482517482517477,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
170,Hawaii_aquifer_Oahu,8975.183823529413,7.09090909090909,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
171,Hawaii_aquifer_Oahu,9485.29411764706,4.678321678321673,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
172,Hawaii_aquifer_Oahu,9995.404411764708,7.762237762237757,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
173,Hawaii_aquifer_Oahu,10519.301470588236,4.9300699300699256,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
174,Hawaii_aquifer_Oahu,11015.625,9.755244755244751,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
175,Hawaii_aquifer_Oahu,11498.161764705883,5.1398601398601365,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
176,Hawaii_aquifer_Oahu,11980.698529411768,5.874125874125871,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
177,Hawaii_aquifer_Oahu,12518.382352941177,7.447552447552445,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
178,Hawaii_aquifer_Oahu,13014.705882352939,3.839160839160833,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
179,Hawaii_aquifer_Oahu,13497.242647058822,5.223776223776218,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
180,Hawaii_aquifer_Oahu,13979.779411764706,6.062937062937057,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
181,Hawaii_aquifer_Oahu,14489.889705882351,8.47552447552447,hydraulic_conductivity,x,1/1,nan,10.1007/s10040-007-0271-0,US
182,Karkheh_River_site,582.7333142713558,3.949771689497717,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
183,Karkheh_River_site,1165.0767244591161,4.2024353120243525,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
184,Karkheh_River_site,1652.0236021938586,4.418569254185692,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
185,Karkheh_River_site,2126.016999818044,4.391171993911719,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
186,Karkheh_River_site,2668.5468708031162,4.512937595129375,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
187,Karkheh_River_site,3183.6534879086407,4.707762557077625,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
188,Karkheh_River_site,3679.1349328065294,4.856925418569253,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
189,Karkheh_River_site,4197.967300044186,4.646879756468797,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
190,Karkheh_River_site,4711.211042083647,4.710806697108067,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
191,Karkheh_River_site,5192.525971944233,4.531202435312023,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
192,Karkheh_River_site,5669.421988857408,4.707762557077625,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
193,Karkheh_River_site,6181.019469210575,4.656012176560121,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
194,Karkheh_River_site,6703.924167988008,4.732115677321156,saturated_hydraulic_conductivty,x,1/1,nan,10.13031/2013.28512,IRN
