,site_id,lag_m,gamma,var_type,direction,geological_unit,measurement_method,data_source,ISO 3166
60,Amik_Plain,16155.594860979236,1.0716370755644435,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
61,Amik_Plain,17490.92100730184,1.069355773836032,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
62,Amik_Plain,18772.72268949929,1.0887128080597592,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
63,Amik_Plain,20079.702716555617,1.0623807883304903,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
64,Amik_Plain,21332.17517708448,1.0360437270504408,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
65,Amik_Plain,22638.71826973977,1.0000924284309851,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
66,Amik_Plain,23919.318382334404,0.9929964457066994,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
67,Amik_Plain,25225.206073388177,0.9426162287519644,saturated_hydraulic_conductivty,x,3/3,nan,10.1007/s11119-014-9379-0,TUR
68,Aurora_oil_sands_mine,21.97035745422842,0.6428571428571428,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
69,Aurora_oil_sands_mine,41.15082824760245,0.7707792207792208,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
70,Aurora_oil_sands_mine,64.16739319965127,0.6909090909090909,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
71,Aurora_oil_sands_mine,87.5326939843069,0.8058441558441558,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
72,Aurora_oil_sands_mine,111.59546643417612,0.7220779220779221,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
73,Aurora_oil_sands_mine,137.05318221447254,0.7474025974025974,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
74,Aurora_oil_sands_mine,162.51089799476898,0.7753246753246753,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
75,Aurora_oil_sands_mine,187.27114210985184,0.7272727272727273,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
76,Aurora_oil_sands_mine,212.38012205754143,0.8253246753246752,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
77,Aurora_oil_sands_mine,237.83783783783787,0.7188311688311688,saturated_hydraulic_conductivty,x,1/1,nan,10.1016/j.geoderma.2015.08.014,CAN
