,site_id,var,len_scale,nugget,nu,r2,max_scale,min_scale,var_type,direction,geological_unit,measurement_method,medium,data_source,ISO 3166
103,Prairie_Creek_test_site,147.7398848305066,0.7631382555333123,84.7943696843072,21.635922818002,0.7474823257383874,4.987456814767801,0.5086437450702269,hydraulic_conductivity,x,3/3,,,10.1029/2002WR001383,USA
104,RMA_Superfund_site,0.8382420544764737,33.44198970428044,0.17267279470628544,25.008995996342925,0.8384478945315451,266.3186434281785,32.5019486456071,hydraulic_conductivity,x,1/1,,,10.1089/ees.1999.16.315,USA
105,Sand_box_US,1.1713399026026028,0.0056963667609204295,0.531350575821277,23.219688515443316,0.9140452059023405,0.0960983884648006,0.006022052586938,hydraulic_conductivity,x,1/1,,,10.1029/2000WR900096,USA
106,San_Pedro_area,0.32765739813294276,10669.842948512141,0.35736781153129626,0.20000000000000004,0.6652783039501914,95096.81006085288,3630.681761193719,hydraulic_transmissivity,x,1/1,,,10.3989/egeol.40672.159,CHL
107,Savannah_River_site,1214.9724639941617,47881.3967311983,1.9168481504231785,27.178461512908513,0.17848644047445628,2150.704372339924,27.687159392521263,hydraulic_conductivity,x,1/3,,,10.1007/s00477-011-0459-7,USA
108,Savannah_River_site,1.3238713934380795,260.80539809868253,1.4583250880122227,23.279792966294316,0.17207398087013004,2059.650618982118,11.73590096286108,hydraulic_conductivity,y,1/3,,,10.1007/s00477-011-0459-7,USA
109,Savannah_River_site,3.2795305679283104,105.99004794039031,1.0791319155562222,25.021263935656016,0.5233791977797366,199.5624161073825,2.0013422818791966,hydraulic_conductivity,z,1/3,,,10.1007/s00477-011-0459-7,USA
110,Savannah_River_site,1.6201546477705835,167.1795942828638,0.7819086894466271,0.20000000000021756,0.2464738120783,2120.1083660269323,16.088841441667228,hydraulic_conductivity,x,2/3,,,10.1007/s00477-011-0459-7,USA
111,Savannah_River_site,44.69070379461601,293055.5493263651,0.4618082309987648,0.23308668148278686,0.5576814623304918,2115.86510003706,17.90313134529356,hydraulic_conductivity,y,2/3,,,10.1007/s00477-011-0459-7,USA
112,Savannah_River_site,1.177672780339287,22.23942926759768,0.6312280567948989,29.713303928382203,0.0788590919335369,193.88229596025303,2.76818255417907,hydraulic_conductivity,z,2/3,,,10.1007/s00477-011-0459-7,USA
113,Sierra_Ladrones_formation,0.8358952959182463,0.2983604441139413,2.7628675037265256e-20,0.48608930475139994,0.9472990869453419,1.3544303797468351,0.0395569620253163,permeability,x,1/1,,,10.1016/j.sedgeo.2005.11.005,USA
114,Sierra_Ladrones_formation,0.6133084119546908,0.009443311943051907,9.230483168609705e-32,28.83490568721271,0.7259630354122721,0.7976673877699101,0.0045408389495566,permeability,z,1/1,,,10.1016/j.sedgeo.2005.11.005,USA
115,Sindhudurg_district,0.6366853676440857,0.00768918776680286,0.06843643129272067,25.292880747649768,0.1774937822216015,0.2494022517705454,0.0102424285224269,transmissivity,x,1/1,,,10.1007/s00477-016-1317-4,IND
116,Snake_River_aquifer,8.797693996664425,3221.4950906403515,4.016104026159082,0.20000000145659894,0.8335012397433921,13606.811813776989,896.8874434935619,hydraulic_conductivity,x,1/1,,,10.1130/0016-7606(1997)109<0855:GAORHC>2.3.CO;2,USA
117,Snake_River_aquifer,11673.328081905162,397329.9035708207,9.67822854315982,25.2244988391957,0.7094493693215337,13072.55812397924,437.3442734432915,hydraulic_conductivity,y,1/1,,,10.1130/0016-7606(1997)109<0855:GAORHC>2.3.CO;2,USA
118,South_Jingyang_Plateau,0.019418260923806344,1.73096467380322,0.005269676080652549,21.95242614445678,0.8795993102805966,10.047862897719517,1.0077495561928167,hydraulic_conductivity,x,1/2,,,10.1016/j.enggeo.2017.08.002,CHN
119,South_Jingyang_Plateau,0.00019461797579424032,4.24667463278231,7.759250610192457e-05,18.549135432363364,0.675257931886329,9.965261032420226,0.9722880690150032,hydraulic_conductivity,x,2/2,,,10.1016/j.enggeo.2017.08.002,CHN
120,South_Pars_gas_field,0.5600541063755243,1.2627850165916417,3.4643722972949552e-18,0.25642130595108265,0.7492202085163093,9.982773471145563,0.310077519379845,permeability,x,1/1,,,10.2478/s13533-012-0142-7,IRN
121,Southwest_China,0.10343208675473739,10.215096410040069,0.03830896615075101,0.37138820943774314,0.7880326719692986,100.1379453656768,4.784758805623042,hydraulic_conductivity,x,1/12,,,10.1016/j.jhydrol.2018.09.016,CHN
