,site_id,var,len_scale,nugget,nu,r2,max_scale,min_scale,var_type,direction,geological_unit,measurement_method,medium,data_source,ISO 3166
50,Nevada_Test_Site,0.6265740369880101,55.83516411365734,0.5409349578108779,1.9999999999999998,0.5466243121725844,119.52692883995203,0.8625285957703888,saturated_hydraulic_conductivty,x,1/1,,,10.2136/sssaj1994.03615995005800040007x,USA
51,Nile_delta,0.9988284936892751,56.475241763386855,1.2950405330139039e-12,1.99999999999994,0.25475363176815125,449.6788622548457,82.83633444202309,saturated_hydraulic_conductivty,x,1/1,,,10.1016/S0378-3774(98)00046-8,EGY
52,Northeast_China,3.3282725744368244,225.37661887163762,6.01735460603392e-21,0.7647276658867965,0.9270278442718213,460.4661966094792,19.011225372906367,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.catena.2022.106115,CHN
53,Ondokuz_Mayis_University,45.03773633449746,41130750.43429458,3.2395868363395706e-24,0.3459206686082177,0.7566567062211251,36.17551462621884,5.960996749729143,saturated_hydraulic_conductivty,x,1/1,,,10.18393/ejss.2016.3.192-200,TUR
54,Orchard_Experiment_site,0.8440011635855434,3.1659504244296888,1.740191850200674e-28,0.5700156077865677,0.2620567902869848,30.33352896909555,3.06264785202735,saturated_hydraulic_conductivty,x,1/1,,,10.2136/vzj2008.0087,USA
55,Pars_Abad,8.624662017869168,7140.730847489227,5.813394543722772,1.9999999999999998,0.9737031875773153,4877.741101773808,226.8617717875976,saturated_hydraulic_conductivty,x,1/1,,,10.1007/s12517-018-3788-8,IRN
56,Pla_de_Sant_Jordi,172488.21011919435,308811.1047934355,748.9173762232086,1.6083650461864814,-0.121236067727587,4273.024893446166,214.16841150121093,saturated_hydraulic_conductivty,x,1/2,,,10.1016/j.catena.2021.105788,ESP
57,Pla_de_Sant_Jordi,285.2652859697966,1217.0596408829128,640.5102744887523,1.9999999999999998,0.6938848290018551,4278.327667991779,229.7862533848014,saturated_hydraulic_conductivty,x,2/2,,,10.1016/j.catena.2021.105788,ESP
58,Plastic_Lake_watershed,7.619606105802066,20.40981182949623,2.8619874608508767e-16,1.9999999999999998,0.9477488630804783,97.4348845984946,14.205231299527547,saturated_hydraulic_conductivty,x,1/1,,,10.1016/S0022-1694(97)00095-4,CAN
59,Reserva_Biosfera_de_San_Francisco,0.5913856937336299,0.2636952711717017,6.210112601162976e-07,1.0273418762308932,0.8285433995737697,55.91585928152449,0.2527942335191291,saturated_hydraulic_conductivty,x,1/3,,,10.1029/2007WR006604,ECU
60,Reserva_Biosfera_de_San_Francisco,0.2074434802247326,4.534600535703114,0.5009398328711789,1.9999999999999776,0.6462765115543658,55.75936481661326,0.2230337160432434,saturated_hydraulic_conductivty,x,2/3,,,10.1029/2007WR006604,ECU
61,Reserva_Biosfera_de_San_Francisco,92.65250962291752,207503971683.1995,0.017580493211438307,0.23058774367254276,0.8756751406257444,55.50314238763803,0.1892820076685843,saturated_hydraulic_conductivty,x,3/3,,,10.1029/2007WR006604,ECU
62,Ribeirao_Marcela_watershed,0.2865378833379147,0.05874830191545375,6.487714099272906e-08,1.274104626757127,0.32039961139026385,2.3793435969990875,0.0999311205018895,saturated_hydraulic_conductivty,x,1/1,,,10.1590/S0100-06832007000300003,BRA
63,Ribera_Seca_catchment,115.74956911260746,588.883414121615,90.13870261263502,1.9999999999999654,0.2466919841295765,4980.125499653872,161.0057837029094,saturated_hydraulic_conductivty,x,1/1,,,10.1002/esp.3501,POR
64,Saby_site,0.4958069264907498,7.6413136996944555,4.6380669079860133e-10,0.6388805472964229,0.7069456798201748,11.335870599429118,0.4662226450999034,saturated_hydraulic_conductivty,x,1/1,,,10.2136/sssaj1999.03615995006300030010x,SWE
65,Shenmu_County_watershed,0.9278205419046257,33.225141710976445,2.494865883407794e-31,0.20638094467827933,0.9509971043908495,494.66063348416304,35.29411764705881,saturated_hydraulic_conductivty,x,1/1,,,10.1002/ldr.1128,CHN
66,Smeaton_farm_field,0.5166223253456604,25.602352761231135,0.49027670131546347,1.0657586261181826,0.3298539243959192,186.4306784660768,3.539823008849588,saturated_hydraulic_conductivty,x,1/1,,,10.4141/cjss08052,CAN
67,South_Jingyang_Plateau,0.015797371751592723,3.4534968309388807,0.004113930738605407,1.9999999999999998,0.879985060587714,10.029413006884152,1.0151107437418174,saturated_hydraulic_conductivty,x,1/2,,,10.1016/j.enggeo.2017.08.002,CHN
68,South_Jingyang_Plateau,0.01903649772781993,8.178546094475855,0.007686260546540406,1.9999999999996432,0.676971566480272,9.95760379058024,0.9962827264754456,saturated_hydraulic_conductivty,x,2/2,,,10.1016/j.enggeo.2017.08.002,CHN
69,Spanish_mainland,247.80824621852716,7.59280800542418,5.208224009978625e-15,0.47088777098008505,0.7741618724777213,161.61866931479642,1.0427010923535036,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.geoderma.2004.02.011,ESP
70,Vargem_de_Caldas_basin,0.2418529514951639,76.01074293554856,1.721938982512815e-33,1.924353677805183,0.837039586166871,1779.555929850118,30.136054808863264,saturated_hydraulic_conductivty,x,1/2,,,10.1016/j.envsoft.2013.01.009,BRA
71,Vargem_de_Caldas_basin,0.1582665697999164,91.67964555280592,0.06932768786149689,1.9999999999999034,0.7007929189903781,1772.1238938053093,37.83185840707955,saturated_hydraulic_conductivty,x,2/2,,,10.1016/j.envsoft.2013.01.009,BRA
72,Waimanalo_Research_Station,1.493890188457033,19.851469475388065,4.989802915138512e-15,0.307874704579751,0.6905172213169557,93.87695852102983,11.654429324667298,saturated_hydraulic_conductivty,x,1/1,,,10.3390/agronomy9110750,USA
73,Water_management_study_site,2110.1617196177754,30292.31933013268,0.6885121991384017,1.404768819395471,0.9856245713471024,140.65823205797977,6.36725191580171,saturated_hydraulic_conductivty,x,1/1,,,10.13031/2013.31743,USA
74,West_Side_Field_Station,0.34967437139798374,36.41400939837886,0.2318057140950777,0.7256060653900324,0.7621629660832021,39.9621212121212,1.231060606060609,saturated_hydraulic_conductivty,x,1/1,,,10.2136/sssaj1990.03615995005400060005x,USA
75,Xilin_River_basin,0.2705462147493026,25.870275661528005,1.8555746265488797e-16,0.8649933046266218,0.822519164869999,127.3995806398624,13.970554605392415,saturated_hydraulic_conductivty,x,1/1,,,10.1016/j.ecolmodel.2007.02.019,CHN
